k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;attempts_of_5;classification
P_C1;S_J6;66;66;514;258;16;12;4096;16;2;0
P_C1;S_I1;66;66;514;258;16;12;4096;0;0;0
P_C1;R_J7;66;125;514;34;16;15;4096;4096;4;1
P_C1;S_I2;66;66;514;258;16;14;4096;0;0;0
P_C1;S_L1;66;258;514;130;16;28;4096;512;0;0
P_C1;R_A2;66;10002;514;258;16;27;4096;0;2;0
P_C1;R_B2;66;4098;514;33;16;20;4096;0;2;0
P_C1;P_C1;66;66;514;514;16;16;4096;4096;0;0
P_C1;S_K5;66;514;514;258;16;16;4096;4224;0;0
S_K5;S_J1;514;66;258;258;16;16;4224;0;0;0
S_K5;P_E4;514;16387;258;514;16;8;4224;16;0;0
S_K5;P_C4;514;67;258;500;16;17;4224;0;0;0
S_K5;P_E6;514;5190;258;514;16;9;4224;0;4;1
S_K5;R_J4;514;125;258;34;16;13;4224;4096;5;1
S_K5;R_A1;514;6002;258;258;16;28;4224;0;3;0
S_K5;S_J6;514;66;258;258;16;12;4224;16;0;0
S_K5;S_I1;514;66;258;258;16;12;4224;0;0;0
S_K5;R_J7;514;125;258;34;16;15;4224;4096;4;1
S_K5;S_I2;514;66;258;258;16;14;4224;0;0;0
S_K5;S_L1;514;258;258;130;16;28;4224;512;0;0
S_K5;R_A2;514;10002;258;258;16;27;4224;0;2;0
S_K5;R_B2;514;4098;258;33;16;20;4224;0;5;1
S_K5;P_C1;514;66;258;514;16;16;4224;4096;3;0
S_K5;S_K5;514;514;258;258;16;16;4224;4224;1;0
S_J1;S_P15;66;110;258;130;16;24;0;0;0;0
S_J1;S_P4;66;34;258;130;16;40;0;0;5;1
S_J1;S_P5;66;110;258;130;16;40;0;0;0;0
S_J1;S_E2;66;17;258;21;16;48;0;4352;0;0
S_J1;S_E4;66;17;258;21;16;48;0;4352;0;0
S_J1;S_P38;66;34;258;130;16;48;0;0;5;1
S_J1;S_P16;66;110;258;130;16;36;0;0;1;0
S_J1;S_P37;66;34;258;130;16;40;0;0;5;1
S_J1;S_D3;66;130;258;66;16;56;0;4608;1;0
S_J1;S_P22;66;110;258;130;16;56;0;0;0;0
S_J1;S_D5;66;130;258;66;16;56;0;4608;0;0
S_J1;S_P40;66;34;258;130;16;56;0;0;5;1
S_J1;S_P19;66;110;258;130;16;41;0;0;0;0
S_J1;S_O3;66;258;258;66;16;25;0;0;0;0
S_J1;S_P9;66;110;258;130;16;36;0;0;0;0
P_E4;S_P15;16387;110;514;130;8;24;16;0;0;0
P_E4;S_P4;16387;34;514;130;8;40;16;0;0;0
P_E4;S_P5;16387;110;514;130;8;40;16;0;0;0
P_E4;S_E2;16387;17;514;21;8;48;16;4352;0;0
P_E4;S_E4;16387;17;514;21;8;48;16;4352;0;0
P_E4;S_P38;16387;34;514;130;8;48;16;0;0;0
P_E4;S_P16;16387;110;514;130;8;36;16;0;0;0
P_E4;S_P37;16387;34;514;130;8;40;16;0;0;0
P_E4;S_D3;16387;130;514;66;8;56;16;4608;0;0
P_E4;S_P22;16387;110;514;130;8;56;16;0;0;0
P_E4;S_D5;16387;130;514;66;8;56;16;4608;0;0
P_E4;S_P40;16387;34;514;130;8;56;16;0;0;0
P_E4;S_P19;16387;110;514;130;8;41;16;0;0;0
P_E4;S_O3;16387;258;514;66;8;25;16;0;0;0
P_E4;S_P9;16387;110;514;130;8;36;16;0;0;0
P_C4;S_P15;67;110;500;130;17;24;0;0;0;0
P_C4;S_P4;67;34;500;130;17;40;0;0;5;1
P_C4;S_P5;67;110;500;130;17;40;0;0;1;0
P_C4;S_E2;67;17;500;21;17;48;0;4352;0;0
P_C4;S_E4;67;17;500;21;17;48;0;4352;0;0
P_C4;S_P38;67;34;500;130;17;48;0;0;5;1
P_C4;S_P16;67;110;500;130;17;36;0;0;0;0
P_C4;S_P37;67;34;500;130;17;40;0;0;5;1
P_C4;S_D3;67;130;500;66;17;56;0;4608;0;0
P_C4;S_P22;67;110;500;130;17;56;0;0;1;0
P_C4;S_D5;67;130;500;66;17;56;0;4608;1;0
P_C4;S_P40;67;34;500;130;17;56;0;0;5;1
P_C4;S_P19;67;110;500;130;17;41;0;0;0;0
P_C4;S_O3;67;258;500;66;17;25;0;0;1;0
P_C4;S_P9;67;110;500;130;17;36;0;0;0;0
P_E6;S_P15;5190;110;514;130;9;24;0;0;5;1
P_E6;S_P4;5190;34;514;130;9;40;0;0;5;1
P_E6;S_P5;5190;110;514;130;9;40;0;0;5;1
P_E6;S_E2;5190;17;514;21;9;48;0;4352;5;1
P_E6;S_E4;5190;17;514;21;9;48;0;4352;5;1
P_E6;S_P38;5190;34;514;130;9;48;0;0;5;1
P_E6;S_P16;5190;110;514;130;9;36;0;0;5;1
P_E6;S_P37;5190;34;514;130;9;40;0;0;5;1
P_E6;S_D3;5190;130;514;66;9;56;0;4608;5;1
P_E6;S_P22;5190;110;514;130;9;56;0;0;5;1
P_E6;S_D5;5190;130;514;66;9;56;0;4608;5;1
P_E6;S_P40;5190;34;514;130;9;56;0;0;5;1
P_E6;S_P19;5190;110;514;130;9;41;0;0;5;1
P_E6;S_O3;5190;258;514;66;9;25;0;0;5;1
P_E6;S_P9;5190;110;514;130;9;36;0;0;5;1
R_J4;S_P15;125;110;34;130;13;24;4096;0;5;1
R_J4;S_P4;125;34;34;130;13;40;4096;0;5;1
R_J4;S_P5;125;110;34;130;13;40;4096;0;5;1
R_J4;S_E2;125;17;34;21;13;48;4096;4352;0;0
R_J4;S_E4;125;17;34;21;13;48;4096;4352;0;0
R_J4;S_P38;125;34;34;130;13;48;4096;0;5;1
R_J4;S_P16;125;110;34;130;13;36;4096;0;5;1
R_J4;S_P37;125;34;34;130;13;40;4096;0;5;1
R_J4;S_D3;125;130;34;66;13;56;4096;4608;5;1
R_J4;S_P22;125;110;34;130;13;56;4096;0;5;1
R_J4;S_D5;125;130;34;66;13;56;4096;4608;5;1
R_J4;S_P40;125;34;34;130;13;56;4096;0;4;1
R_J4;S_P19;125;110;34;130;13;41;4096;0;5;1
R_J4;S_O3;125;258;34;66;13;25;4096;0;5;1
R_J4;S_P9;125;110;34;130;13;36;4096;0;5;1
R_A1;S_P15;6002;110;258;130;28;24;0;0;5;1
R_A1;S_P4;6002;34;258;130;28;40;0;0;3;0
R_A1;S_P5;6002;110;258;130;28;40;0;0;4;1
R_A1;S_E2;6002;17;258;21;28;48;0;4352;4;1
R_A1;S_E4;6002;17;258;21;28;48;0;4352;3;0
R_A1;S_P38;6002;34;258;130;28;48;0;0;3;0
R_A1;S_P16;6002;110;258;130;28;36;0;0;4;1
R_A1;S_P37;6002;34;258;130;28;40;0;0;3;0
R_A1;S_D3;6002;130;258;66;28;56;0;4608;3;0
R_A1;S_P22;6002;110;258;130;28;56;0;0;5;1
R_A1;S_D5;6002;130;258;66;28;56;0;4608;3;0
R_A1;S_P40;6002;34;258;130;28;56;0;0;4;1
R_A1;S_P19;6002;110;258;130;28;41;0;0;4;1
R_A1;S_O3;6002;258;258;66;28;25;0;0;4;1
R_A1;S_P9;6002;110;258;130;28;36;0;0;3;0
S_J6;S_P15;66;110;258;130;12;24;16;0;0;0
S_J6;S_P4;66;34;258;130;12;40;16;0;5;1
S_J6;S_P5;66;110;258;130;12;40;16;0;0;0
S_J6;S_E2;66;17;258;21;12;48;16;4352;0;0
S_J6;S_E4;66;17;258;21;12;48;16;4352;1;0
S_J6;S_P38;66;34;258;130;12;48;16;0;4;1
S_J6;S_P16;66;110;258;130;12;36;16;0;0;0
S_J6;S_P37;66;34;258;130;12;40;16;0;5;1
S_J6;S_D3;66;130;258;66;12;56;16;4608;1;0
S_J6;S_P22;66;110;258;130;12;56;16;0;0;0
S_J6;S_D5;66;130;258;66;12;56;16;4608;0;0
S_J6;S_P40;66;34;258;130;12;56;16;0;5;1
S_J6;S_P19;66;110;258;130;12;41;16;0;1;0
S_J6;S_O3;66;258;258;66;12;25;16;0;1;0
S_J6;S_P9;66;110;258;130;12;36;16;0;0;0
S_I1;S_P15;66;110;258;130;12;24;0;0;0;0
S_I1;S_P4;66;34;258;130;12;40;0;0;5;1
S_I1;S_P5;66;110;258;130;12;40;0;0;1;0
S_I1;S_E2;66;17;258;21;12;48;0;4352;0;0
S_I1;S_E4;66;17;258;21;12;48;0;4352;0;0
S_I1;S_P38;66;34;258;130;12;48;0;0;4;1
S_I1;S_P16;66;110;258;130;12;36;0;0;0;0
S_I1;S_P37;66;34;258;130;12;40;0;0;4;1
S_I1;S_D3;66;130;258;66;12;56;0;4608;0;0
S_I1;S_P22;66;110;258;130;12;56;0;0;0;0
S_I1;S_D5;66;130;258;66;12;56;0;4608;0;0
S_I1;S_P40;66;34;258;130;12;56;0;0;5;1
S_I1;S_P19;66;110;258;130;12;41;0;0;2;0
S_I1;S_O3;66;258;258;66;12;25;0;0;4;1
S_I1;S_P9;66;110;258;130;12;36;0;0;2;0
R_J7;S_P15;125;110;34;130;15;24;4096;0;4;1
R_J7;S_P4;125;34;34;130;15;40;4096;0;5;1
R_J7;S_P5;125;110;34;130;15;40;4096;0;5;1
R_J7;S_E2;125;17;34;21;15;48;4096;4352;0;0
R_J7;S_E4;125;17;34;21;15;48;4096;4352;0;0
R_J7;S_P38;125;34;34;130;15;48;4096;0;5;1
R_J7;S_P16;125;110;34;130;15;36;4096;0;4;1
R_J7;S_P37;125;34;34;130;15;40;4096;0;5;1
R_J7;S_D3;125;130;34;66;15;56;4096;4608;3;0
R_J7;S_P22;125;110;34;130;15;56;4096;0;5;1
R_J7;S_D5;125;130;34;66;15;56;4096;4608;5;1
R_J7;S_P40;125;34;34;130;15;56;4096;0;4;1
R_J7;S_P19;125;110;34;130;15;41;4096;0;5;1
R_J7;S_O3;125;258;34;66;15;25;4096;0;4;1
R_J7;S_P9;125;110;34;130;15;36;4096;0;5;1
S_I2;S_P15;66;110;258;130;14;24;0;0;2;0
S_I2;S_P4;66;34;258;130;14;40;0;0;1;0
S_I2;S_P5;66;110;258;130;14;40;0;0;0;0
S_I2;S_E2;66;17;258;21;14;48;0;4352;4;1
S_I2;S_E4;66;17;258;21;14;48;0;4352;5;1
S_I2;S_P38;66;34;258;130;14;48;0;0;0;0
S_I2;S_P16;66;110;258;130;14;36;0;0;3;0
S_I2;S_P37;66;34;258;130;14;40;0;0;2;0
S_I2;S_D3;66;130;258;66;14;56;0;4608;2;0
S_I2;S_P22;66;110;258;130;14;56;0;0;5;1
S_I2;S_D5;66;130;258;66;14;56;0;4608;1;0
S_I2;S_P40;66;34;258;130;14;56;0;0;0;0
S_I2;S_P19;66;110;258;130;14;41;0;0;1;0
S_I2;S_O3;66;258;258;66;14;25;0;0;1;0
S_I2;S_P9;66;110;258;130;14;36;0;0;5;1
S_L1;S_P15;258;110;130;130;28;24;512;0;4;1
S_L1;S_P4;258;34;130;130;28;40;512;0;2;0
S_L1;S_P5;258;110;130;130;28;40;512;0;0;0
S_L1;S_E2;258;17;130;21;28;48;512;4352;0;0
S_L1;S_E4;258;17;130;21;28;48;512;4352;0;0
S_L1;S_P38;258;34;130;130;28;48;512;0;1;0
S_L1;S_P16;258;110;130;130;28;36;512;0;0;0
S_L1;S_P37;258;34;130;130;28;40;512;0;0;0
S_L1;S_D3;258;130;130;66;28;56;512;4608;0;0
S_L1;S_P22;258;110;130;130;28;56;512;0;0;0
S_L1;S_D5;258;130;130;66;28;56;512;4608;0;0
S_L1;S_P40;258;34;130;130;28;56;512;0;0;0
S_L1;S_P19;258;110;130;130;28;41;512;0;0;0
S_L1;S_O3;258;258;130;66;28;25;512;0;0;0
S_L1;S_P9;258;110;130;130;28;36;512;0;1;0
R_A2;S_P15;10002;110;258;130;27;24;0;0;2;0
R_A2;S_P4;10002;34;258;130;27;40;0;0;2;0
R_A2;S_P5;10002;110;258;130;27;40;0;0;0;0
R_A2;S_E2;10002;17;258;21;27;48;0;4352;4;1
R_A2;S_E4;10002;17;258;21;27;48;0;4352;5;1
R_A2;S_P38;10002;34;258;130;27;48;0;0;1;0
R_A2;S_P16;10002;110;258;130;27;36;0;0;1;0
R_A2;S_P37;10002;34;258;130;27;40;0;0;1;0
R_A2;S_D3;10002;130;258;66;27;56;0;4608;0;0
R_A2;S_P22;10002;110;258;130;27;56;0;0;0;0
R_A2;S_D5;10002;130;258;66;27;56;0;4608;3;0
R_A2;S_P40;10002;34;258;130;27;56;0;0;2;0
R_A2;S_P19;10002;110;258;130;27;41;0;0;2;0
R_A2;S_O3;10002;258;258;66;27;25;0;0;3;0
R_A2;S_P9;10002;110;258;130;27;36;0;0;2;0
R_B2;S_P15;4098;110;33;130;20;24;0;0;4;1
R_B2;S_P4;4098;34;33;130;20;40;0;0;3;0
R_B2;S_P5;4098;110;33;130;20;40;0;0;2;0
R_B2;S_E2;4098;17;33;21;20;48;0;4352;0;0
R_B2;S_E4;4098;17;33;21;20;48;0;4352;0;0
R_B2;S_P38;4098;34;33;130;20;48;0;0;5;1
R_B2;S_P16;4098;110;33;130;20;36;0;0;4;1
R_B2;S_P37;4098;34;33;130;20;40;0;0;5;1
R_B2;S_D3;4098;130;33;66;20;56;0;4608;5;1
R_B2;S_P22;4098;110;33;130;20;56;0;0;4;1
R_B2;S_D5;4098;130;33;66;20;56;0;4608;4;1
R_B2;S_P40;4098;34;33;130;20;56;0;0;4;1
R_B2;S_P19;4098;110;33;130;20;41;0;0;4;1
R_B2;S_O3;4098;258;33;66;20;25;0;0;2;0
R_B2;S_P9;4098;110;33;130;20;36;0;0;3;0
P_C1;S_P15;66;110;514;130;16;24;4096;0;2;0
P_C1;S_P4;66;34;514;130;16;40;4096;0;5;1
P_C1;S_P5;66;110;514;130;16;40;4096;0;1;0
P_C1;S_E2;66;17;514;21;16;48;4096;4352;0;0
P_C1;S_E4;66;17;514;21;16;48;4096;4352;0;0
P_C1;S_P38;66;34;514;130;16;48;4096;0;5;1
P_C1;S_P16;66;110;514;130;16;36;4096;0;1;0
P_C1;S_P37;66;34;514;130;16;40;4096;0;5;1
P_C1;S_D3;66;130;514;66;16;56;4096;4608;0;0
P_C1;S_P22;66;110;514;130;16;56;4096;0;1;0
P_C1;S_D5;66;130;514;66;16;56;4096;4608;1;0
P_C1;S_P40;66;34;514;130;16;56;4096;0;5;1
P_C1;S_P19;66;110;514;130;16;41;4096;0;2;0
P_C1;S_O3;66;258;514;66;16;25;4096;0;0;0
P_C1;S_P9;66;110;514;130;16;36;4096;0;2;0
S_K5;S_P15;514;110;258;130;16;24;4224;0;0;0
S_K5;S_P4;514;34;258;130;16;40;4224;0;4;1
S_K5;S_P5;514;110;258;130;16;40;4224;0;1;0
S_K5;S_E2;514;17;258;21;16;48;4224;4352;0;0
S_K5;S_E4;514;17;258;21;16;48;4224;4352;0;0
S_K5;S_P38;514;34;258;130;16;48;4224;0;4;1
S_K5;S_P16;514;110;258;130;16;36;4224;0;0;0
S_K5;S_P37;514;34;258;130;16;40;4224;0;5;1
S_K5;S_D3;514;130;258;66;16;56;4224;4608;0;0
S_K5;S_P22;514;110;258;130;16;56;4224;0;0;0
S_K5;S_D5;514;130;258;66;16;56;4224;4608;3;0
S_K5;S_P40;514;34;258;130;16;56;4224;0;1;0
S_K5;S_P19;514;110;258;130;16;41;4224;0;0;0
S_K5;S_O3;514;258;258;66;16;25;4224;0;3;0
S_K5;S_P9;514;110;258;130;16;36;4224;0;0;0
S_P15;S_O5;110;3;130;66;24;12;0;0;0;0
S_P15;R_N1;110;3;130;18;24;32;0;1024;5;1
S_P15;S_J4;110;3;130;258;24;8;0;0;0;0
S_P15;R_S3;110;4;130;514;24;23;0;16;4;1
S_P15;P_K1;110;3;130;258;24;28;0;13312;0;0
S_P15;S_K4;110;10;130;258;24;8;0;16;1;0
S_P15;S_K1;110;10;130;258;24;14;0;2048;0;0
S_P15;R_T1;110;10;130;130;24;10;0;0;4;1
S_P15;R_S4;110;4;130;514;24;10;0;0;0;0
S_P15;S_L8;110;10;130;130;24;20;0;0;0;0
S_P15;S_J5;110;3;130;258;24;8;0;0;0;0
S_P15;S_O2;110;3;130;3;24;10;0;0;3;0
S_P15;S_O4;110;3;130;66;24;48;0;776;5;1
S_P15;R_E2;110;3;130;514;24;14;0;0;0;0
S_P15;R_P1;110;4;130;34;24;78;0;0;0;0
S_P4;S_O5;34;3;130;66;40;12;0;0;0;0
S_P4;R_N1;34;3;130;18;40;32;0;1024;2;0
S_P4;S_J4;34;3;130;258;40;8;0;0;0;0
S_P4;R_S3;34;4;130;514;40;23;0;16;5;1
S_P4;P_K1;34;3;130;258;40;28;0;13312;5;1
S_P4;S_K4;34;10;130;258;40;8;0;16;4;1
S_P4;S_K1;34;10;130;258;40;14;0;2048;5;1
S_P4;R_T1;34;10;130;130;40;10;0;0;5;1
S_P4;R_S4;34;4;130;514;40;10;0;0;5;1
S_P4;S_L8;34;10;130;130;40;20;0;0;5;1
S_P4;S_J5;34;3;130;258;40;8;0;0;5;1
S_P4;S_O2;34;3;130;3;40;10;0;0;4;1
S_P4;S_O4;34;3;130;66;40;48;0;776;5;1
S_P4;R_E2;34;3;130;514;40;14;0;0;5;1
S_P4;R_P1;34;4;130;34;40;78;0;0;5;1
S_P5;S_O5;110;3;130;66;40;12;0;0;0;0
S_P5;R_N1;110;3;130;18;40;32;0;1024;4;1
S_P5;S_J4;110;3;130;258;40;8;0;0;0;0
S_P5;R_S3;110;4;130;514;40;23;0;16;4;1
S_P5;P_K1;110;3;130;258;40;28;0;13312;0;0
S_P5;S_K4;110;10;130;258;40;8;0;16;0;0
S_P5;S_K1;110;10;130;258;40;14;0;2048;0;0
S_P5;R_T1;110;10;130;130;40;10;0;0;5;1
S_P5;R_S4;110;4;130;514;40;10;0;0;1;0
S_P5;S_L8;110;10;130;130;40;20;0;0;0;0
S_P5;S_J5;110;3;130;258;40;8;0;0;0;0
S_P5;S_O2;110;3;130;3;40;10;0;0;3;0
S_P5;S_O4;110;3;130;66;40;48;0;776;5;1
S_P5;R_E2;110;3;130;514;40;14;0;0;0;0
S_P5;R_P1;110;4;130;34;40;78;0;0;0;0
S_E2;S_O5;17;3;21;66;48;12;4352;0;0;0
S_E2;R_N1;17;3;21;18;48;32;4352;1024;1;0
S_E2;S_J4;17;3;21;258;48;8;4352;0;0;0
S_E2;R_S3;17;4;21;514;48;23;4352;16;0;0
S_E2;P_K1;17;3;21;258;48;28;4352;13312;0;0
S_E2;S_K4;17;10;21;258;48;8;4352;16;0;0
S_E2;S_K1;17;10;21;258;48;14;4352;2048;0;0
S_E2;R_T1;17;10;21;130;48;10;4352;0;0;0
S_E2;R_S4;17;4;21;514;48;10;4352;0;0;0
S_E2;S_L8;17;10;21;130;48;20;4352;0;0;0
S_E2;S_J5;17;3;21;258;48;8;4352;0;0;0
S_E2;S_O2;17;3;21;3;48;10;4352;0;0;0
S_E2;S_O4;17;3;21;66;48;48;4352;776;0;0
S_E2;R_E2;17;3;21;514;48;14;4352;0;0;0
S_E2;R_P1;17;4;21;34;48;78;4352;0;0;0
S_E4;S_O5;17;3;21;66;48;12;4352;0;0;0
S_E4;R_N1;17;3;21;18;48;32;4352;1024;0;0
S_E4;S_J4;17;3;21;258;48;8;4352;0;0;0
S_E4;R_S3;17;4;21;514;48;23;4352;16;0;0
S_E4;P_K1;17;3;21;258;48;28;4352;13312;0;0
S_E4;S_K4;17;10;21;258;48;8;4352;16;0;0
S_E4;S_K1;17;10;21;258;48;14;4352;2048;0;0
S_E4;R_T1;17;10;21;130;48;10;4352;0;0;0
S_E4;R_S4;17;4;21;514;48;10;4352;0;0;0
S_E4;S_L8;17;10;21;130;48;20;4352;0;0;0
S_E4;S_J5;17;3;21;258;48;8;4352;0;0;0
S_E4;S_O2;17;3;21;3;48;10;4352;0;0;0
S_E4;S_O4;17;3;21;66;48;48;4352;776;1;0
S_E4;R_E2;17;3;21;514;48;14;4352;0;0;0
S_E4;R_P1;17;4;21;34;48;78;4352;0;0;0
S_P38;S_O5;34;3;130;66;48;12;0;0;0;0
S_P38;R_N1;34;3;130;18;48;32;0;1024;0;0
S_P38;S_J4;34;3;130;258;48;8;0;0;0;0
S_P38;R_S3;34;4;130;514;48;23;0;16;4;1
S_P38;P_K1;34;3;130;258;48;28;0;13312;3;0
S_P38;S_K4;34;10;130;258;48;8;0;16;2;0
S_P38;S_K1;34;10;130;258;48;14;0;2048;3;0
S_P38;R_T1;34;10;130;130;48;10;0;0;5;1
S_P38;R_S4;34;4;130;514;48;10;0;0;5;1
S_P38;S_L8;34;10;130;130;48;20;0;0;5;1
S_P38;S_J5;34;3;130;258;48;8;0;0;4;1
S_P38;S_O2;34;3;130;3;48;10;0;0;5;1
S_P38;S_O4;34;3;130;66;48;48;0;776;5;1
S_P38;R_E2;34;3;130;514;48;14;0;0;5;1
S_P38;R_P1;34;4;130;34;48;78;0;0;5;1
S_P16;S_O5;110;3;130;66;36;12;0;0;0;0
S_P16;R_N1;110;3;130;18;36;32;0;1024;0;0
S_P16;S_J4;110;3;130;258;36;8;0;0;0;0
S_P16;R_S3;110;4;130;514;36;23;0;16;4;1
S_P16;P_K1;110;3;130;258;36;28;0;13312;0;0
S_P16;S_K4;110;10;130;258;36;8;0;16;0;0
S_P16;S_K1;110;10;130;258;36;14;0;2048;0;0
S_P16;R_T1;110;10;130;130;36;10;0;0;3;0
S_P16;R_S4;110;4;130;514;36;10;0;0;3;0
S_P16;S_L8;110;10;130;130;36;20;0;0;0;0
S_P16;S_J5;110;3;130;258;36;8;0;0;0;0
S_P16;S_O2;110;3;130;3;36;10;0;0;4;1
S_P16;S_O4;110;3;130;66;36;48;0;776;4;1
S_P16;R_E2;110;3;130;514;36;14;0;0;0;0
S_P16;R_P1;110;4;130;34;36;78;0;0;0;0
S_P37;S_O5;34;3;130;66;40;12;0;0;0;0
S_P37;R_N1;34;3;130;18;40;32;0;1024;0;0
S_P37;S_J4;34;3;130;258;40;8;0;0;0;0
S_P37;R_S3;34;4;130;514;40;23;0;16;5;1
S_P37;P_K1;34;3;130;258;40;28;0;13312;0;0
S_P37;S_K4;34;10;130;258;40;8;0;16;0;0
S_P37;S_K1;34;10;130;258;40;14;0;2048;0;0
S_P37;R_T1;34;10;130;130;40;10;0;0;5;1
S_P37;R_S4;34;4;130;514;40;10;0;0;5;1
S_P37;S_L8;34;10;130;130;40;20;0;0;0;0
S_P37;S_J5;34;3;130;258;40;8;0;0;0;0
S_P37;S_O2;34;3;130;3;40;10;0;0;3;0
S_P37;S_O4;34;3;130;66;40;48;0;776;5;1
S_P37;R_E2;34;3;130;514;40;14;0;0;0;0
S_P37;R_P1;34;4;130;34;40;78;0;0;4;1
S_D3;S_O5;130;3;66;66;56;12;4608;0;0;0
S_D3;R_N1;130;3;66;18;56;32;4608;1024;0;0
S_D3;S_J4;130;3;66;258;56;8;4608;0;0;0
S_D3;R_S3;130;4;66;514;56;23;4608;16;5;1
S_D3;P_K1;130;3;66;258;56;28;4608;13312;1;0
S_D3;S_K4;130;10;66;258;56;8;4608;16;0;0
S_D3;S_K1;130;10;66;258;56;14;4608;2048;0;0
S_D3;R_T1;130;10;66;130;56;10;4608;0;5;1
S_D3;R_S4;130;4;66;514;56;10;4608;0;1;0
S_D3;S_L8;130;10;66;130;56;20;4608;0;0;0
S_D3;S_J5;130;3;66;258;56;8;4608;0;1;0
S_D3;S_O2;130;3;66;3;56;10;4608;0;1;0
S_D3;S_O4;130;3;66;66;56;48;4608;776;5;1
S_D3;R_E2;130;3;66;514;56;14;4608;0;1;0
S_D3;R_P1;130;4;66;34;56;78;4608;0;0;0
S_P22;S_O5;110;3;130;66;56;12;0;0;0;0
S_P22;R_N1;110;3;130;18;56;32;0;1024;0;0
S_P22;S_J4;110;3;130;258;56;8;0;0;0;0
S_P22;R_S3;110;4;130;514;56;23;0;16;5;1
S_P22;P_K1;110;3;130;258;56;28;0;13312;0;0
S_P22;S_K4;110;10;130;258;56;8;0;16;1;0
S_P22;S_K1;110;10;130;258;56;14;0;2048;0;0
S_P22;R_T1;110;10;130;130;56;10;0;0;4;1
S_P22;R_S4;110;4;130;514;56;10;0;0;4;1
S_P22;S_L8;110;10;130;130;56;20;0;0;0;0
S_P22;S_J5;110;3;130;258;56;8;0;0;0;0
S_P22;S_O2;110;3;130;3;56;10;0;0;3;0
S_P22;S_O4;110;3;130;66;56;48;0;776;5;1
S_P22;R_E2;110;3;130;514;56;14;0;0;0;0
S_P22;R_P1;110;4;130;34;56;78;0;0;0;0
S_D5;S_O5;130;3;66;66;56;12;4608;0;0;0
S_D5;R_N1;130;3;66;18;56;32;4608;1024;0;0
S_D5;S_J4;130;3;66;258;56;8;4608;0;0;0
S_D5;R_S3;130;4;66;514;56;23;4608;16;5;1
S_D5;P_K1;130;3;66;258;56;28;4608;13312;0;0
S_D5;S_K4;130;10;66;258;56;8;4608;16;0;0
S_D5;S_K1;130;10;66;258;56;14;4608;2048;1;0
S_D5;R_T1;130;10;66;130;56;10;4608;0;4;1
S_D5;R_S4;130;4;66;514;56;10;4608;0;0;0
S_D5;S_L8;130;10;66;130;56;20;4608;0;1;0
S_D5;S_J5;130;3;66;258;56;8;4608;0;0;0
S_D5;S_O2;130;3;66;3;56;10;4608;0;3;0
S_D5;S_O4;130;3;66;66;56;48;4608;776;5;1
S_D5;R_E2;130;3;66;514;56;14;4608;0;0;0
S_D5;R_P1;130;4;66;34;56;78;4608;0;0;0
S_P40;S_O5;34;3;130;66;56;12;0;0;0;0
S_P40;R_N1;34;3;130;18;56;32;0;1024;0;0
S_P40;S_J4;34;3;130;258;56;8;0;0;0;0
S_P40;R_S3;34;4;130;514;56;23;0;16;5;1
S_P40;P_K1;34;3;130;258;56;28;0;13312;2;0
S_P40;S_K4;34;10;130;258;56;8;0;16;0;0
S_P40;S_K1;34;10;130;258;56;14;0;2048;1;0
S_P40;R_T1;34;10;130;130;56;10;0;0;5;1
S_P40;R_S4;34;4;130;514;56;10;0;0;5;1
S_P40;S_L8;34;10;130;130;56;20;0;0;5;1
S_P40;S_J5;34;3;130;258;56;8;0;0;0;0
S_P40;S_O2;34;3;130;3;56;10;0;0;3;0
S_P40;S_O4;34;3;130;66;56;48;0;776;5;1
S_P40;R_E2;34;3;130;514;56;14;0;0;1;0
S_P40;R_P1;34;4;130;34;56;78;0;0;5;1
S_P19;S_O5;110;3;130;66;41;12;0;0;0;0
S_P19;R_N1;110;3;130;18;41;32;0;1024;0;0
S_P19;S_J4;110;3;130;258;41;8;0;0;0;0
S_P19;R_S3;110;4;130;514;41;23;0;16;5;1
S_P19;P_K1;110;3;130;258;41;28;0;13312;0;0
S_P19;S_K4;110;10;130;258;41;8;0;16;0;0
S_P19;S_K1;110;10;130;258;41;14;0;2048;0;0
S_P19;R_T1;110;10;130;130;41;10;0;0;4;1
S_P19;R_S4;110;4;130;514;41;10;0;0;4;1
S_P19;S_L8;110;10;130;130;41;20;0;0;0;0
S_P19;S_J5;110;3;130;258;41;8;0;0;2;0
S_P19;S_O2;110;3;130;3;41;10;0;0;1;0
S_P19;S_O4;110;3;130;66;41;48;0;776;5;1
S_P19;R_E2;110;3;130;514;41;14;0;0;1;0
S_P19;R_P1;110;4;130;34;41;78;0;0;0;0
S_O3;S_O5;258;3;66;66;25;12;0;0;0;0
S_O3;R_N1;258;3;66;18;25;32;0;1024;1;0
S_O3;S_J4;258;3;66;258;25;8;0;0;0;0
S_O3;R_S3;258;4;66;514;25;23;0;16;0;0
S_O3;P_K1;258;3;66;258;25;28;0;13312;0;0
S_O3;S_K4;258;10;66;258;25;8;0;16;0;0
S_O3;S_K1;258;10;66;258;25;14;0;2048;0;0
S_O3;R_T1;258;10;66;130;25;10;0;0;0;0
